1,2,3,4,5,6,7,8,9
2,37652,98.7582,250.7638,27551,359.2283,0.8846,14.19411422,59488
1,37659U,78026JW,24299.84071,0.00000371,00000-0,40012-3,0,9997
2,37659,98.7879,340.7676,157481,113.9879,247.7848,13.73770998,7918
1,37662U,78026JZ,24299.74915,0.00001856,00000-0,97046-3,0,9995
2,37662,99.0381,302.0866,34930,359.1348,0.9759,14.15348615,
1,37668U,78026KF,24299.8365,0.00000562,00000-0,31972-3,0,9996
2,37668,99.0279,320.8321,39256,317.5881,216.5847,14.13684251,
1,37673U,11024A,24298.86036,0.00003175,00000-0,46248-3,0,9997
2,37673,97.9958,307.0967,991,95.5929,323.5652,14.76545616,
1,37673U,11024A,24299.54833,0.00003145,00000-0,45820-3,0,9997
2,37673,97.9959,307.7779,998,97.8726,16.0207,14.76549745,
1,37677U,11026A,24298.72688,-0.0000036,00000-0,00000-0,0,9998
2,37677,0.0465,263.5394,5150,291.9875,210.2991,1.00271077,48978
1,37677U,11026A,24299.86834,-0.00000358,00000-0,00000+0,0,9992
2,37677,0.0435,262.9052,5119,292.9145,262.0528,1.00270596,48959
1,37683U,99025EKY,24299.8056,0.00004706,00000-0,38285-2,0,9995
2,37683,97.9703,303.9778,602414,95.0715,77.22,13.28089991,
1,37715U,99025EMG,24299.79954,0.00001894,00000-0,13756-2,0,9996
2,37715,98.9709,313.2451,115679,164.8029,9.5539,13.94381742,
1,37730U,11030A,24298.88973,0.00002336,00000-0,46535-3,0,9995
2,37730,97.8567,277.0431,9659,125.026,291.3484,14.62884123,
1,37730U,11030A,24298.88973,0.00002336,00000-0,46535-3,0,9995
2,37730,97.8567,277.0431,9659,125.026,291.3484,14.62884123,
1,37730U,11030A,24299.91668,0.00002375,00000-0,47293-3,0,9994
2,37730,97.8568,278.021,9703,122.2339,299.217,14.62889146,
1,37731U,11030B,24298.88827,0.00003472,00000-0,46841-3,0,9996
2,37731,97.782,258.2469,54936,177.3874,240.9352,14.78705228,
1,37731U,11030B,24299.90426,0.00003707,00000-0,49944-3,0,9998
2,37731,97.782,259.2296,55041,174.1139,249.3472,14.78712748,
1,37732U,11030C,24298.80394,0.00008925,00000-0,28462-2,0,9998
2,37732,98.0162,14.0234,148119,153.1751,329.2611,14.3383868,
1,37732U,11030C,24298.80394,0.00008925,00000-0,28462-2,0,9998
2,37732,98.0162,14.0234,148119,153.1751,329.2611,14.3383868,
1,37733U,11030D,24298.8246,0.00007646,00000-0,23066-2,0,9990
2,37733,98.4983,247.4514,132897,235.4914,178.207,14.37741778,
1,37734U,11030E,24299.79858,0.00030337,00000-0,36866-2,0,9999
2,37734,98.1449,243.1139,55949,165.4031,225.025,14.82303387,
1,37735U,11030F,24298.65048,0.00034201,00000-0,42310-2,0,9996
2,37735,98.4886,170.4402,58895,315.861,103.1628,14.81417215,
1,37735U,11030F,24298.65048,0.00034201,00000-0,42310-2,0,9996
2,37735,98.4886,170.4402,58895,315.861,103.1628,14.81417215,
1,37737U,11032A,24298.69722,-0.00000243,00000-0,00000-0,0,9991
2,37737,4.0378,72.2037,6550,199.3085,343.9841,0.98999422,38154
1,37737U,11032A,24299.69715,-0.00000239,00000-0,00000+0,0,9992
2,37737,4.0403,72.1978,6530,199.554,340.1251,0.98999269,48662
1,37739U,11033A,24298.70255,-0.00000081,00000-0,12437-3,0,9997
2,37739,51.9879,41.2257,810,101.5164,45.1821,12.62266627,
1,37740U,11033B,24299.78994,-0.00000067,00000-0,20792-3,0,9997
2,37740,51.9737,303.6049,507,75.4953,95.8272,12.62263848,
1,37741U,11033C,24298.89972,-0.00000068,00000-0,20066-3,0,9992
2,37741,51.9993,269.4529,816,65.4703,316.8053,12.62269055,
1,37742U,11033D,24298.80935,-0.00000073,00000-0,17122-3,0,9999
2,37742,51.9861,220.9725,981,67.9989,324.6918,12.62267869,
1,37742U,11033D,24299.84056,-0.0000008,00000-0,13359-3,0,9990
2,37742,51.9861,217.8323,998,69.4407,331.493,12.62267944,
1,37743U,11033E,24299.86378,-0.00000093,00000-0,58480-4,0,9991
2,37743,51.9953,220.4037,913,86.7106,300.1108,12.62262211,
1,37744U,11033F,24298.88603,-0.00000091,00000-0,71287-4,0,9998
2,37744,51.9915,177.656,606,94.7661,345.2735,12.62271257,
1,37744U,11033F,24299.83589,-0.00000089,00000-0,84659-4,0,9992
2,37744,51.9913,174.7637,611,95.5621,342.9134,12.62271312,
1,37746U,11034A,24298.76412,-0.00000182,00000-0,00000-0,0,9992
2,37746,3.7316,83.9273,6891,147.3879,25.0547,0.98860957,37391
1,37748U,11035A,24298.61108,-0.00000109,00000-0,00000-0,0,9996
2,37748,0.0115,49.6451,3037,181.1162,279.725,1.00269344,48575
1,37748U,11035A,24299.54888,-0.00000108,00000-0,00000+0,0,9998
2,37748,0.0122,55.3354,3008,176.4446,257.2356,1.00269218,48689
1,37749U,11035B,24298.86276,-0.00000206,00000-0,00000-0,0,9999
2,37749,0.018,314.1778,882,296.1961,180.4972,1.00272744,47362
1,37753U,11036A,24298.5838,-0.00000107,00000-0,00000-0,0,9999
2,37753,56.7517,355.3418,128222,58.6246,306.5962,2.00569387,97237
1,37754U,11036B,24299.61798,-0.00000119,00000-0,00000+0,0,9992
2,37754,56.9317,15.1483,373310,117.4123,253.9552,1.90191868,92248
1,37763U,11038A,24298.63813,-0.00000084,00000-0,00000-0,0,9990
2,37763,54.5595,171.0361,129189,228.8355,319.3055,1.00281078,48626
1,37763U,11038A,24299.63854,-0.00000073,00000-0,00000+0,0,9996
2,37763,54.5595,171.0272,129165,228.8223,320.4887,1.00280927,48623
1,37765U,11039A,24298.67689,0.00001768,00000-0,35227-3,0,9999
2,37765,98.3367,173.2561,10633,349.4248,76.2769,14.63252146,
1,37765U,11039A,24299.56494,0.00001773,00000-0,35329-3,0,9996
2,37765,98.3366,174.1538,10587,346.6391,74.2697,14.63255136,
1,37766U,11039B,24298.71891,0.00002448,00000-0,42150-3,0,9990
2,37766,98.1624,187.4267,45122,56.9187,303.6338,14.68833657,
1,37766U,11039B,24299.80886,0.00002544,00000-0,43752-3,0,9990
2,37766,98.1625,188.5151,45093,53.5581,306.9768,14.68839029,
1,37767U,11039C,24298.86023,0.00010923,00000-0,31913-2,0,9993
2,37767,97.9455,41.6518,133537,112.6302,248.9075,14.39079773,
1,37767U,11039C,24298.86023,0.00010923,00000-0,31913-2,0,9993
2,37767,97.9455,41.6518,133537,112.6302,248.9075,14.39079773,
1,37768U,11039D,24298.84222,0.00008667,00000-0,25634-2,0,9990
2,37768,98.2984,251.6096,130249,249.1076,164.526,14.38829964,
1,37768U,11039D,24298.84222,0.00008667,00000-0,25634-2,0,9990
2,37768,98.2984,251.6096,130249,249.1076,164.526,14.38829964,
1,37769U,11039E,24298.75461,0.00078116,00000-0,65963-2,0,9991
2,37769,98.3672,233.1205,42248,318.0161,57.3427,14.97047443,
1,37770U,11039F,24298.76383,0.00029966,00000-0,38199-2,0,9991
2,37770,97.9176,214.536,60994,199.9599,185.8926,14.80113587,
1,37770U,11039F,24298.76383,0.00029966,00000-0,38199-2,0,9991
2,37770,97.9176,214.536,60994,199.9599,185.8926,14.80113587,
1,37775U,11041A,24299.31508,0.00000113,00000-0,00000+0,0,9996
2,37775,0.0824,50.0458,872,167.5441,309.2638,1.00272595,48387
1,37776U,11041B,24299.60258,-0.00000356,00000-0,00000+0,0,9993
2,37776,0.003,3.6662,339,302.7523,54.94,1.00267136,48511
1,37777U,11041C,24298.55733,0.00006814,00000-0,18013-2,0,9993
2,37777,1.5046,169.6732,7111657,83.4888,346.3114,2.495256811,
1,37777U,11041C,24299.35854,0.00006619,00000-0,17394-2,0,9998
2,37777,1.5048,169.1296,7111753,84.4015,346.0456,2.495360581,
1,37779U,11042A,24298.7106,0.00000146,00000-0,00000-0,0,9990
2,37779,0.054,76.5344,563,175.5464,75.2839,1.00273933,48452
1,37779U,11042A,24299.7114,0.00000148,00000-0,00000+0,0,9991
2,37779,0.0544,77.1622,573,178.9628,72.5239,1.00274538,48278
1,37781U,11043A,24298.87025,0.00000045,00000-0,87936-4,0,9995
2,37781,99.3313,300.2681,1617,92.0843,268.0494,13.78807741,
1,37781U,11043A,24299.88616,0.00000046,00000-0,88152-4,0,9996
2,37781,99.3313,301.2678,1614,90.8587,269.275,13.78807926,
1,37782U,11043B,24299.77739,0.00000848,00000-0,23919-3,0,9996
2,37782,99.4629,115.683,190954,80.8133,281.4597,14.3869399,
1,37787U,11035E,24298.64044,-0.00000292,00000-0,00000-0,0,9995
2,37787,23.7889,166.5813,6067834,358.6095,235.0556,2.05994733,97746
1,37788U,11044A,24298.66527,0.00003417,00000-0,51940-3,0,9998
2,37788,98.3408,169.2663,34635,234.2082,195.384,14.74320149,
1,37788U,11044A,24299.61248,0.00003274,00000-0,49796-3,0,9997
2,37788,98.3408,170.2412,34665,231.0855,182.8851,14.74325633,
1,37789U,11044B,24298.87225,0.00001266,00000-0,22037-3,0,9998
2,37789,97.8178,287.9191,29136,241.3501,183.7855,14.69478284,
1,37789U,11044B,24299.56311,0.00001361,00000-0,23616-3,0,9991
2,37789,97.8178,288.5805,29165,239.0292,238.6024,14.69480377,
1,37789U,11044B,24299.89306,0.00001324,00000-0,22996-3,0,9997
2,37789,97.8178,288.8965,29185,237.9265,184.134,14.69481288,
1,37790U,11044C,24299.73328,0.00001286,00000-0,27698-3,0,9999
2,37790,97.8243,305.3041,13883,66.5481,293.7178,14.59936032,
1,37791U,11044D,24299.85198,0.00002005,00000-0,36663-3,0,9993
2,37791,98.0759,29.3192,19899,292.2076,206.2035,14.66857292,
1,37792U,11044E,24298.68791,0.00003278,00000-0,44336-3,0,9997
2,37792,98.2312,205.4778,55587,133.0062,227.5826,14.78671415,
1,37792U,11044E,24298.68791,0.00003278,00000-0,44336-3,0,9997
2,37792,98.2312,205.4778,55587,133.0062,227.5826,14.78671415,
1,37792U,11044E,24299.70295,0.00003295,00000-0,44548-3,0,9997
2,37792,98.2312,206.5161,55631,129.8161,230.7965,14.78677606,
1,37793U,11044F,24298.65776,0.00002654,00000-0,39576-3,0,9998
2,37793,98.2807,185.129,43884,202.9594,211.6794,14.75099485,
1,37793U,11044F,24299.73967,0.00002673,00000-0,39849-3,0,9995
2,37793,98.2807,186.2359,43936,199.4512,197.0728,14.7510495,
1,37794U,11044G,24299.87767,0.00002286,00000-0,44284-3,0,9995
2,37794,97.7944,299.3331,10687,275.2965,149.9007,14.64148566,
1,37795U,11044H,24299.72362,0.00000144,00000-0,10606-3,0,9995
2,37795,98.1611,114.0221,409619,110.7639,265.608,13.72066727,
1,37796U,11044J,24298.86692,0.00002916,00000-0,57686-3,0,9992
2,37796,97.8794,276.4743,11855,277.3458,141.1669,14.63015798,
1,37796U,11044J,24299.8923,0.0000305,00000-0,60294-3,0,9992
2,37796,97.8794,277.4538,11836,273.5587,142.2696,14.63022528,
1,37807U,11048B,24298.7123,-0.00000151,00000-0,00000-0,0,9999
2,37807,8.9138,48.2646,234732,67.9004,202.1302,1.04263941,49354
1,37808U,11048C,24299.42342,0.00000144,00000-0,13127-2,0,9991
2,37808,46.9955,212.2548,7121822,55.7367,352.408,2.287042131,
1,37809U,11049A,24298.54271,-0.00000204,00000-0,00000-0,0,9993
2,37809,0.0173,310.6078,2651,271.9812,279.244,1.00272246,47945
1,37809U,11049A,24299.54363,-0.00000203,00000-0,00000+0,0,9998
2,37809,0.0167,315.9584,2639,267.6005,279.5958,1.00272151,47986
1,37810U,11049B,24299.70784,0.00000118,00000-0,00000+0,0,9991
2,37810,0.059,26.7204,6432,184.4224,98.2825,1.00273211,47907
1,37811U,11049C,24298.39662,0.00005065,00000-0,12750-2,0,9991
2,37811,2.6419,104.6167,6955376,237.7873,36.7538,2.699983341,
1,37811U,11049C,24299.50671,0.00004282,00000-0,10974-2,0,9997
2,37811,2.6433,104.0671,6955137,238.9008,35.7641,2.700093371,
1,37814U,11050B,24298.73262,0.00057984,00000-0,13665-2,0,9996
2,37814,97.732,216.4187,1902,288.6966,71.4073,15.4172202,
1,37816U,11051A,24298.84702,-0.00000067,00000-0,00000-0,0,9998
2,37816,0.0778,38.1693,7001,174.1441,119.0635,1.00272483,47877
1,37816U,11051A,24299.70245,-0.00000066,00000-0,00000+0,0,9996
2,37816,0.079,39.4705,6987,173.1442,67.5621,1.00272634,47950
1,37817U,11051B,24298.81012,-0.00000013,00000-0,00000-0,0,9990
2,37817,0.2586,358.4431,6811601,302.7994,351.4617,2.203405221,
1,37817U,11051B,24299.55151,-0.00000002,00000-0,00000+0,0,9991
2,37817,0.257,358.9455,6811536,302.5132,219.5477,2.203405851,
1,37826U,11054A,24299.81215,-0.00000248,00000-0,00000+0,0,9995
2,37826,0.0508,66.1991,2616,170.3662,13.5226,1.00272164,48085
1,37828U,11054C,24299.56689,0.00014935,00000-0,25817-2,0,9998
2,37828,49.5056,20.9467,5527044,173.8427,197.8517,4.771189082,
1,37829U,11055A,24298.85492,0.00000053,00000-0,00000-0,0,9997
2,37829,64.9667,93.1885,10246,236.594,127.2345,2.131014221,
1,37829U,11055A,24298.85492,0.00000053,00000-0,00000+0,0,9996
2,37829,64.9667,93.1885,10246,236.594,127.2345,2.131014221,
1,37831U,91032D,24298.7487,0.00029036,00000-0,57695-2,0,9995
2,37831,98.2031,343.6866,6229,54.7827,64.5594,14.62046586,
1,37831U,91032D,24299.70667,0.00025144,00000-0,49953-2,0,9994
2,37831,98.2031,344.6377,6205,52.5454,66.0705,14.62093605,
1,37832U,91032E,24298.75635,0.00009721,00000-0,24865-2,0,9993
2,37832,98.3311,350.9831,11146,183.5459,292.0222,14.50569263,
1,37834U,11056A,24298.73875,0.00000045,00000-0,00000-0,0,9991
2,37834,0.0184,250.0688,1993,326.2011,263.3272,1.00269087,47791
1,37834U,11056A,24299.56635,0.00000046,00000-0,00000+0,0,9998
2,37834,0.0149,228.4046,1984,352.0358,197.8817,1.0026823,47830
1,37835U,11056B,24298.66583,-0.00000335,00000-0,00000-0,0,9999
2,37835,19.3425,41.2318,5654751,120.8866,306.5385,1.9680035,93841
1,37835U,11056B,24299.17378,-0.00000312,00000-0,00000+0,0,9998
2,37835,19.3431,41.1637,5654712,121.0112,306.4035,1.96800149,93842
1,37836U,11057A,24298.77966,0.00000096,00000-0,00000-0,0,9993
2,37836,0.0713,11.4493,5538,205.4359,113.4749,1.00272644,1300
1,37840U,11058C,24298.72863,0.00000577,00000-0,17043-3,0,9994
2,37840,19.9618,78.5399,13723,116.5256,243.6556,14.11242046,
1,37840U,11058C,24299.71852,0.00000586,00000-0,17499-3,0,9990
2,37840,19.962,72.551,13722,127.1906,232.9752,14.11242691,
1,37841U,11058D,24298.73943,0.00000751,00000-0,26530-3,0,9997
2,37841,19.9713,93.1341,11822,79.0525,38.7482,14.1125131,
1,37841U,11058D,24299.80561,0.00000759,00000-0,26969-3,0,9991
2,37841,19.9715,86.6839,11838,90.5805,55.6671,14.1125236,
1,37842U,11058E,24299.56613,0.0000067,00000-0,17424-3,0,9998
2,37842,19.7936,269.9323,59673,115.7962,244.8611,14.21579577,
1,37843U,11059A,24298.50674,-0.00000032,00000-0,00000-0,0,9990
2,37843,0.0189,240.049,2222,335.2956,245.3817,1.00272319,41308
1,37845U,11059C,24298.03803,0.00008605,00000-0,14696-2,0,9991
2,37845,49.665,210.0638,4534418,67.5449,333.6819,6.398720103,
1,37849U,11061A,24298.80432,0.0000037,00000-0,19608-3,0,9991
2,37849,98.7323,234.8801,642,138.0478,222.0747,14.19538692,
1,37849U,11061A,24299.86159,0.0000036,00000-0,19147-3,0,9996
2,37849,98.7325,235.9227,695,138.3325,221.7905,14.19539444,
1,37875U,11066B,24298.8479,0.00020425,00000-0,84858-3,0,9996
2,37875,97.2037,353.3432,5109,223.9624,136.1208,15.23828491,
1,37875U,11066B,24298.8479,0.00020425,00000-0,84858-3,0,9996
2,37875,97.2037,353.3432,5109,223.9624,136.1208,15.23828491,
1,37875U,11066B,24299.89855,0.0001969,00000-0,81722-3,0,9998
2,37875,97.204,354.3524,5175,219.543,140.543,15.23869938,
1,37890U,66040AV,24298.75419,0.00004592,00000-0,76878-2,0,9997
2,37890,100.5209,221.8957,40241,189.2423,170.7969,13.46325135,
1,37890U,66040AV,24298.75419,0.00004592,00000-0,76878-2,0,9997
2,37890,100.5209,221.8957,40241,189.2423,170.7969,13.46325135,
1,37892U,66040AX,24299.57562,0.0000377,00000-0,64328-2,0,9993
2,37892,100.5119,218.4435,43655,194.5856,341.4864,13.45203726,
1,37893U,66040AY,24299.57071,0.0000391,00000-0,65141-2,0,9998
2,37893,100.511,232.2848,51422,168.2491,6.3574,13.46555795,
1,37900U,99025EMZ,24299.54024,0.00006671,00000-0,38558-2,0,9991
2,37900,102.2978,227.8044,222145,161.2699,199.679,13.97835138,
1,37918U,99025ENT,24298.762,0.00005952,00000-0,22091-2,0,9994
2,37918,98.9909,225.6493,60163,50.9306,309.7207,14.31556774,
1,37919U,99025ENU,24299.52992,0.00002822,00000-0,12067-2,0,9998
2,37919,99.0295,218.3273,50606,124.2703,236.3283,14.25099697,
1,37926U,99025EPB,24298.65675,0.00007211,00000-0,33584-2,0,9992
2,37926,98.7557,359.3389,54989,339.5763,172.5794,14.19976643,
1,37927U,99025EPC,24299.56654,0.00030849,00000-0,82357-2,0,9991
2,37927,98.8011,51.5338,8225,121.4859,238.7138,14.48245433,
1,37930U,11068A,24298.80057,0.00000347,00000-0,15084-3,0,9993
2,37930,98.7198,304.5055,16112,77.1636,324.9834,14.30271802,
1,37930U,11068A,24299.85825,0.00000365,00000-0,15788-3,0,9995
2,37930,98.7197,305.5653,16094,74.264,10.7971,14.30272674,
1,37931U,11068B,24298.87982,0.00000605,00000-0,24763-3,0,9990
2,37931,98.7197,305.6117,24181,105.9251,321.5842,14.3067504,
1,37931U,11068B,24299.80946,0.00000645,00000-0,26315-3,0,9997
2,37931,98.7197,306.5437,24198,103.333,69.4737,14.3067645,
1,37932U,11068C,24298.87718,0.00000452,00000-0,22043-3,0,9999
2,37932,98.8099,240.5075,36495,187.7908,240.0467,14.22660214,
1,37932U,11068C,24299.86245,0.00000474,00000-0,23020-3,0,9999
2,37932,98.81,241.4927,36553,184.9281,246.1756,14.2266132,
1,37933U,11069A,24298.84957,-0.00000342,00000-0,00000-0,0,9995
2,37933,0.0569,93.2661,1638,115.3513,236.4965,1.00272262,38830
1,37933U,11069A,24299.86216,-0.0000034,00000-0,00000+0,0,9992
2,37933,0.0588,93.3297,1612,116.1554,241.1601,1.00271859,47452
1,37935U,11069C,24298.84382,0.00000029,00000-0,24905-2,0,9996
2,37935,48.3336,228.8424,7110374,13.3813,358.3102,2.294466331,
1,37938U,11071A,24299.46508,-0.00000054,00000-0,00000+0,0,9991
2,37938,65.7764,335.0347,18095,222.6074,137.3875,2.130155121,
1,37939U,11071B,24298.71407,-0.00000069,00000-0,00000-0,0,9991
2,37939,65.9226,341.5989,73068,87.7699,270.6286,2.0902461,98532
1,37941U,11072A,24298.86706,0.00108963,00000-0,13261-2,0,9998
2,37941,97.7269,291.8507,3662,98.9905,261.1765,15.60162499,
1,37941U,11072A,24299.89319,0.00107335,00000-0,12959-2,0,9992
2,37941,97.7266,292.9675,3727,100.2415,259.9261,15.60377924,
1,37948U,11073A,24298.85015,-0.00000186,00000-0,00000-0,0,9996
2,37948,48.7783,278.9281,102260,221.979,294.2171,1.00263513,47118
1,37948U,11073A,24299.86256,-0.00000191,00000-0,00000+0,0,9997
2,37948,48.7765,278.916,102203,222.0136,299.6172,1.00263363,47390
1,37950U,11074A,24298.71785,0.00000145,00000-0,00000-0,0,9999
2,37950,7.3758,67.1878,1567,80.1848,180.2914,1.00342223,46979
1,37951U,11074B,24299.57575,-0.00000049,00000-0,00000+0,0,9992
2,37951,7.219,82.8932,4581,128.1384,197.6692,1.00273586,47174
1,37952U,11074C,24299.5885,-0.00000189,00000-0,00000+0,0,9990
2,37952,9.8792,54.3447,784411,167.9822,235.329,0.89625688,41865
1,37959U,93036BPJ,24298.51859,0.0000688,00000-0,15998-2,0,9999
2,37959,74.0108,123.9877,61715,6.2932,25.1788,14.53904963,
1,37967U,93036BPS,24298.67392,0.00013395,00000-0,41169-2,0,9990
2,37967,74.0174,180.9035,163865,58.611,303.0953,14.34117358,
1,37971U,93036BPW,24299.70619,0.000056,00000-0,17059-2,0,9995
2,37971,73.9935,93.4105,76708,327.8771,31.7721,14.40526379,
1,37978U,93036BQD,24299.56112,0.00059457,00000-0,55007-2,0,9994
2,37978,74.0591,234.7325,48795,359.3483,0.7628,14.93316183,
1,37985U,93036BQL,24299.75162,0.00000373,00000-0,13916-3,0,9998
2,37985,74.0238,303.654,21169,171.8324,188.3177,14.35263456,
1,37988U,93036BQP,24298.86236,0.00015795,00000-0,30493-2,0,9999
2,37988,74.066,100.0296,73220,247.569,111.771,14.61725429,
1,37988U,93036BQP,24298.86236,0.00015795,00000-0,30493-2,0,9999
2,37988,74.066,100.0296,73220,247.569,111.771,14.61725429,
1,37994U,93036BQV,24298.80028,0.00002476,00000-0,82222-3,0,9997
2,37994,74.0369,319.3164,21914,146.5426,213.7118,14.38143688,
1,37994U,93036BQV,24299.77415,0.00002607,00000-0,86519-3,0,9996
2,37994,74.0368,317.5223,21869,144.4321,215.8296,14.38148697,
1,37998U,93036BQZ,24299.66178,0.00005585,00000-0,16789-2,0,9992
2,37998,74.0374,283.7236,17958,103.1213,257.1949,14.42777722,
1,38001U,93036BRC,24298.77874,0.0001374,00000-0,20903-2,0,9995
2,38001,74.0088,224.3563,70885,118.4561,271.667,14.72294726,
1,38001U,93036BRC,24298.77874,0.0001374,00000-0,20903-2,0,9995
2,38001,74.0088,224.3563,70885,118.4561,271.667,14.72294726,
1,38001U,93036BRC,24299.79852,0.00011853,00000-0,18033-2,0,9998
2,38001,74.0067,222.3667,71063,115.9532,277.0526,14.72313684,
1,38011U,11076E,24298.82211,0.00004605,00000-0,58160-3,0,9992
2,38011,97.8898,359.9231,1317,102.2054,5.1518,14.82372895,
1,38011U,11076E,24298.82211,0.00004605,00000-0,58160-3,0,9992
2,38011,97.8898,359.9231,1317,102.2054,5.1518,14.82372895,
1,38011U,11076E,24299.83982,0.00004092,00000-0,52643-3,0,9996
2,38011,97.8894,0.9258,1522,89.9986,43.9687,14.81657637,
1,38012U,11076F,24299.83694,0.00001346,00000-0,29944-3,0,9997
2,38012,98.1928,12.5713,1099,107.8705,29.2949,14.58551596,
1,38013U,11076G,24298.65888,0.00017282,00000-0,10905-2,0,9994
2,38013,98.0475,182.2912,11064,60.1181,300.1145,15.09122605,
1,38013U,11076G,24299.65345,0.00015098,00000-0,95274-3,0,9993
2,38013,98.0473,183.3342,10986,57.035,303.1932,15.09153198,
1,38014U,11077A,24298.81785,0.00000137,00000-0,00000+0,0,9992
2,38014,0.0482,64.2043,3362,221.0368,85.4006,1.00271161,47011
1,38014U,11077A,24298.81785,0.00000137,00000-0,00000-0,0,9993
2,38014,0.0482,64.2043,3362,221.0368,85.4006,1.00271161,46931
1,38038U,11079A,24299.8516,0.00001456,00000-0,50342-3,0,9996
2,38038,98.4842,6.5131,5524,303.4155,182.0406,14.37225048,
1,38039U,11079B,24298.84962,0.00018436,00000-0,10172-2,0,9995
2,38039,98.4196,63.9388,148433,217.0846,142.005,15.05001213,
1,38039U,11079B,24298.84962,0.00018436,00000-0,10172-2,0,9995
2,38039,98.4196,63.9388,148433,217.0846,142.005,15.05001213,
1,38040U,11080A,24298.75766,-0.00000089,00000-0,81470-4,0,9995
2,38040,52.0027,45.2047,443,130.5706,26.4762,12.62268935,
1,38040U,11080A,24299.79067,-0.00000091,00000-0,73161-4,0,9993
2,38040,52.003,42.0601,405,132.0513,41.4638,12.62268966,
1,38042U,11080C,24298.66765,-0.00000071,00000-0,18153-3,0,9990
2,38042,52.0103,2.4273,778,66.5246,101.1341,12.62268131,
1,38042U,11080C,24299.93529,-0.00000073,00000-0,17189-3,0,9992
